CustomerID,CreditScore,Age,TenureMonths,Balance,NumOfProducts,HasCreditCard,IsActiveMember,MonthsInactive,DependentCount,EstimatedSalary,Geography,Gender,EducationLevel,MaritalStatus,CustomerChurn
102557,732,69,99,39067,1,0,0,3,0,75899,Germany,Female,PhD,Married,Yes
102558,352,69,156,109995,1,1,1,0,0,28978,Spain,Male,PhD,Married,No
102559,476,64,16,56289,1,1,0,9,2,58309,Germany,Female,Bachelor,Married,Yes
102560,646,53,67,14363,3,0,1,3,2,61751,Spain,Male,Bachelor,Divorced,No
102561,537,26,43,42617,1,1,1,11,0,80517,Germany,Male,Bachelor,Single,No
102562,711,56,60,143441,3,0,1,3,1,61665,Spain,Female,PhD,Married,Yes
102563,363,68,122,64172,3,1,0,8,0,60321,France,Female,Bachelor,Married,No
102564,808,36,92,58474,1,0,0,10,0,60854,Germany,Male,High School,Married,No
102565,815,55,73,172349,1,0,1,3,3,64797,Germany,Male,High School,Married,No
102566,361,23,152,80191,4,1,1,6,0,58132,France,Female,High School,Divorced,No
102567,436,69,66,7345,1,1,0,0,0,51617,France,Female,Bachelor,Married,Yes
102568,361,64,110,21358,3,1,0,6,0,57046,France,Female,High School,Married,Yes
102569,746,32,1,167822,4,1,1,1,1,66103,Germany,Male,Bachelor,Divorced,No
102570,374,74,88,33638,4,1,1,11,3,72413,France,Male,Bachelor,Married,Yes
102571,650,37,176,5919,3,1,1,10,4,114729,France,Female,Master,Single,No
102572,592,26,25,30680,1,1,0,7,4,33416,France,Male,Bachelor,Married,No
102573,471,49,98,59700,1,1,1,0,4,71744,Germany,Female,Bachelor,Married,Yes
102574,496,21,26,300547,2,1,1,9,4,89516,France,Male,Bachelor,Single,Yes
102575,404,67,88,19571,1,1,0,2,3,44530,France,Male,Master,Married,No
102576,587,35,145,36086,2,0,1,7,0,73693,Spain,Male,High School,Married,No
102577,705,22,0,105880,4,1,1,9,4,52702,Spain,Female,High School,Married,No
102578,522,37,102,21946,4,0,1,7,0,49672,Germany,Male,Bachelor,Single,Yes
102579,741,40,130,5785,4,1,1,10,4,45337,Germany,Male,Master,Married,Yes
102580,570,28,40,148734,2,1,0,4,1,58186,Germany,Female,Bachelor,Married,No
102581,468,54,164,33515,3,1,1,4,0,57436,Germany,Female,Bachelor,Married,No
102582,658,39,50,34937,3,0,1,7,3,75066,Germany,Male,High School,Divorced,Yes
102583,532,21,14,48537,4,1,1,9,1,31117,Germany,Male,High School,Divorced,No
102584,637,46,7,177,2,0,1,4,1,77000,Germany,Female,Master,Single,Yes
102585,656,61,37,133778,2,1,1,8,3,76556,Germany,Female,High School,Single,No
102586,649,51,113,22428,4,1,0,0,1,66179,France,Male,Bachelor,Single,Yes
102587,431,30,82,25286,1,0,1,4,0,105756,Germany,Female,Master,Married,No
102588,803,59,55,9565,4,1,0,2,2,84669,Germany,Female,High School,Married,No
102589,751,26,174,23753,2,0,0,2,2,49982,France,Female,High School,Married,No
102590,560,59,102,81468,1,1,1,1,4,36210,Germany,Female,High School,Single,Yes
102591,499,48,137,80470,3,1,0,2,4,46244,Germany,Male,Bachelor,Single,No
102592,386,24,101,137285,1,0,0,6,0,48380,Germany,Female,High School,Single,No
102593,701,21,77,25811,3,0,0,7,3,23436,France,Female,High School,Married,No
102594,661,36,176,61674,2,1,1,11,0,69885,Spain,Female,High School,Married,Yes
102595,710,59,168,35386,4,1,0,7,4,33723,Germany,Male,High School,Single,No
102596,408,47,82,81488,4,0,1,10,1,64660,France,Female,High School,Single,No
102597,480,48,29,62334,4,0,1,7,0,78757,France,Male,High School,Married,No
102598,761,52,4,22936,4,1,0,0,0,87990,France,Female,High School,Married,No
102599,551,74,118,20524,4,0,1,10,3,54972,Spain,Male,Bachelor,Single,No
102600,592,38,30,14547,2,1,0,6,4,45674,Spain,Male,High School,Married,No
102601,384,48,179,42962,2,1,1,1,0,86728,Germany,Female,Bachelor,Single,Yes
102602,794,36,22,165994,4,0,0,10,1,90129,France,Male,Bachelor,Single,No
102603,442,48,47,11161,1,1,0,9,1,73653,France,Female,Master,Married,Yes
102604,787,70,108,5005,4,1,0,3,2,46162,Spain,Male,High School,Single,No
102605,796,49,39,6358,3,1,0,4,4,33660,Spain,Male,High School,Married,No
102606,556,19,5,76416,3,1,1,11,1,82325,Germany,Male,Master,Divorced,No
102607,702,69,37,21547,3,1,0,0,3,58767,Germany,Female,Master,Married,Yes
102608,740,27,168,12704,3,1,0,3,4,84796,Spain,Male,High School,Married,No
102609,681,19,99,21758,4,0,0,3,1,46696,France,Male,High School,Single,Yes
102610,654,19,26,51828,3,1,1,8,0,82174,France,Male,Master,Single,No
102611,699,41,68,39570,1,1,1,8,4,88150,France,Female,High School,Married,No
102612,562,34,56,68049,4,0,0,10,1,55159,Germany,Female,Master,Single,Yes
102613,508,49,16,20706,3,1,0,9,0,66172,Spain,Male,PhD,Single,No
102614,791,33,70,30077,4,1,1,0,2,36776,Spain,Male,High School,Single,No
102615,794,33,46,5378,4,1,0,7,4,37280,France,Female,Master,Single,No
102616,373,63,78,3793,4,0,1,3,4,66346,France,Female,Bachelor,Married,Yes
102617,753,56,109,31019,2,1,0,3,1,49197,France,Male,Master,Married,No
102618,642,70,12,17948,3,1,0,4,2,64814,Germany,Female,Bachelor,Divorced,Yes
102619,353,48,138,47441,2,1,1,1,3,63277,Germany,Female,High School,Married,No
102620,569,60,123,2198,1,1,1,0,1,73050,Germany,Female,Bachelor,Single,No
102621,713,41,108,6492,1,1,1,4,1,70594,Spain,Male,High School,Single,No
102622,731,18,89,100195,2,1,1,6,3,78411,France,Male,Master,Single,No
102623,369,28,85,41771,3,0,1,9,3,64540,Germany,Male,Bachelor,Single,No
102624,793,72,91,62249,4,1,1,8,3,66146,France,Male,High School,Married,No
102625,501,38,23,92249,1,0,1,11,3,59959,Germany,Male,High School,Divorced,Yes
102626,399,21,72,31166,1,1,1,11,3,80995,Germany,Female,Master,Married,No
102627,526,24,3,71577,1,1,0,1,0,96808,France,Female,High School,Married,Yes
102628,784,43,112,37178,3,0,0,11,0,74993,France,Male,Master,Married,Yes
102629,445,64,45,12600,2,1,0,7,3,69949,France,Female,High School,Married,Yes
102630,454,67,17,20599,2,1,1,6,2,55653,France,Female,Bachelor,Divorced,No
102631,769,29,42,33702,3,0,0,1,2,64859,France,Female,Master,Married,No
102632,599,48,160,19055,1,0,0,4,3,52100,France,Female,High School,Married,No
102633,466,34,92,20438,3,0,1,6,0,47682,France,Male,High School,Single,Yes
102634,703,50,102,20579,3,0,0,2,2,56076,France,Female,Master,Single,No
102635,577,28,123,6553,2,1,1,1,0,95792,France,Male,Bachelor,Married,No
102636,415,45,9,4422,3,1,1,5,1,58305,France,Female,Bachelor,Single,Yes
102637,684,49,72,2381,3,0,1,9,0,92468,France,Female,Master,Married,No
102638,767,18,30,5880,1,1,0,5,3,40557,Germany,Female,Bachelor,Married,Yes
102639,769,64,155,21057,4,1,1,10,4,62779,Germany,Male,Master,Married,No
102640,611,45,59,45054,1,1,1,3,3,74414,France,Male,Bachelor,Single,No
102641,644,70,130,10422,2,0,1,0,1,75443,France,Female,Bachelor,Single,No
102642,775,59,117,109467,4,1,0,4,0,38340,France,Female,High School,Married,No
102643,592,24,13,82613,1,1,0,0,2,35685,Spain,Female,Master,Married,Yes
102644,720,19,142,36753,3,1,1,10,3,72389,France,Male,Master,Single,Yes
102645,535,59,1,64406,3,1,0,10,2,48935,Spain,Male,High School,Divorced,Yes
102646,595,41,23,22811,4,0,1,7,0,72689,France,Male,Bachelor,Married,No
102647,474,21,63,1874,4,1,1,1,1,88716,Germany,Female,Bachelor,Married,No
102648,617,61,99,117344,3,1,1,8,3,46878,Spain,Female,Bachelor,Married,No
102649,480,36,113,6836,2,1,1,8,2,49556,Spain,Male,PhD,Single,Yes
102650,586,43,23,147765,1,1,0,2,3,19476,France,Male,High School,Divorced,No
102651,367,28,154,42418,3,1,0,5,3,76022,Germany,Male,PhD,Divorced,Yes
102652,389,57,164,18233,1,1,1,8,2,102608,Germany,Female,High School,Married,Yes
102653,370,67,90,34212,1,1,0,6,1,35063,Spain,Female,Bachelor,Married,Yes
102654,748,60,166,34821,1,0,1,3,3,84879,Germany,Female,Bachelor,Married,No
102655,574,28,25,1178,1,1,1,2,1,86709,France,Male,High School,Married,No
102656,704,62,64,21961,2,1,1,1,1,75680,France,Male,Bachelor,Married,No
102657,631,20,119,67328,2,1,1,9,0,47890,Germany,Female,Master,Married,No
102658,357,29,3,35675,2,1,1,9,2,55132,Spain,Female,High School,Single,No
102659,449,20,156,14001,3,1,0,0,0,71048,Spain,Female,High School,Married,Yes
102660,589,59,0,20407,3,1,1,10,4,70462,France,Female,Bachelor,Married,No
102661,827,44,49,99409,3,1,1,9,0,54990,France,Female,Master,Single,No
102662,436,66,109,37280,2,0,0,10,3,69208,Spain,Female,PhD,Married,Yes
102663,647,71,138,37576,1,0,0,0,3,52778,France,Male,High School,Married,No
102664,777,19,73,162813,2,0,1,11,3,57749,France,Male,Master,Married,No
102665,363,66,61,19348,3,1,1,3,4,55943,France,Male,Bachelor,Single,No
102666,683,33,80,32652,4,0,1,3,1,81896,Germany,Male,High School,Married,No
102667,351,19,163,83490,3,1,0,8,3,31430,Spain,Female,PhD,Married,Yes
102668,724,71,55,71130,1,0,0,9,0,72998,France,Male,High School,Married,Yes
102669,642,47,110,15449,2,1,1,0,1,67185,France,Male,Bachelor,Married,No
102670,674,37,20,8190,4,1,1,10,0,14616,Spain,Male,Master,Married,No
102671,771,55,140,60316,4,1,1,3,0,77420,France,Female,Bachelor,Single,No
102672,842,45,8,14897,1,1,1,2,3,79916,Germany,Male,Bachelor,Single,No
102673,390,42,138,127987,2,1,1,8,0,51896,Spain,Male,Bachelor,Single,No
102674,667,49,69,6920,4,1,1,4,4,69695,Germany,Female,High School,Married,No
102675,665,27,128,19159,3,1,0,8,1,65352,France,Female,Master,Married,No
102676,730,59,117,2817,1,1,0,9,3,104638,France,Female,Master,Married,Yes
102677,460,57,55,60753,4,1,1,5,3,70048,France,Male,Bachelor,Single,No
102678,363,50,30,110941,1,1,0,10,0,62115,Spain,Male,PhD,Single,No
102679,580,30,36,50513,2,1,1,8,0,81899,France,Female,Bachelor,Single,No
102680,822,73,174,138832,2,1,0,0,2,92154,Spain,Male,Bachelor,Single,No
102681,433,58,90,6877,2,0,0,3,2,101440,France,Male,Bachelor,Married,No
102682,479,71,113,4591,3,0,1,3,3,48049,Spain,Male,High School,Single,No
102683,580,59,127,91136,4,1,0,9,3,68596,France,Male,Master,Married,Yes
102684,675,64,174,96728,2,1,1,9,0,47577,France,Female,Master,Divorced,No
102685,494,54,121,88905,3,1,0,5,4,106423,Spain,Male,Master,Single,Yes
102686,728,71,68,80214,2,1,1,9,4,60946,Germany,Female,Bachelor,Married,No
102687,694,33,35,22489,2,1,0,0,0,79141,Germany,Male,Master,Married,No
102688,377,62,31,12261,4,1,0,9,2,56693,Spain,Female,Bachelor,Married,No
102689,415,39,63,132116,3,1,0,4,2,69982,Spain,Male,Bachelor,Single,Yes
102690,512,74,169,18336,2,1,1,2,4,23883,Spain,Male,Master,Divorced,No
102691,578,37,47,25409,3,1,0,0,3,80803,France,Male,Bachelor,Divorced,Yes
102692,610,67,80,60125,3,0,1,5,0,86053,France,Female,Bachelor,Divorced,Yes
102693,798,60,157,17361,2,0,0,2,3,48148,Germany,Male,High School,Married,No
102694,773,44,148,85499,2,1,0,3,2,23802,France,Female,Master,Single,No
102695,809,58,59,3630,1,1,1,11,4,89657,France,Male,High School,Single,No
102696,789,33,140,78315,4,1,1,8,3,87120,Germany,Male,High School,Divorced,Yes
102697,513,51,0,46046,2,1,1,1,2,75820,France,Male,High School,Single,No
102698,650,49,64,42548,1,1,0,0,2,56297,France,Female,Bachelor,Single,No
102699,756,43,32,30659,4,1,0,9,2,54399,France,Female,High School,Single,No
102700,652,42,37,16220,2,0,1,5,3,86681,France,Female,Bachelor,Married,Yes
102701,636,19,24,31188,3,1,1,11,1,53585,Spain,Male,High School,Married,No
102702,744,29,153,29894,4,1,0,0,4,63149,France,Male,Bachelor,Divorced,No
102703,359,57,58,43824,3,0,1,0,2,59895,France,Male,High School,Married,No
102704,544,26,160,16535,1,1,0,6,3,66559,France,Female,High School,Married,No
102705,467,29,100,4039,2,1,1,1,0,57853,Germany,Female,Master,Married,No
102706,619,43,126,7838,1,1,0,3,4,60194,France,Male,Bachelor,Married,Yes
102707,429,26,40,60062,2,1,1,3,0,95830,France,Male,High School,Single,Yes
102708,807,27,157,1137,2,1,0,1,0,70495,France,Female,PhD,Married,Yes
102709,442,49,56,97051,3,1,0,5,3,67653,Spain,Female,High School,Married,No
102710,615,74,176,59273,1,1,1,9,1,76436,France,Male,High School,Married,No
102711,681,51,47,73070,3,0,1,1,3,37624,Germany,Female,Bachelor,Single,No
102712,699,65,71,90390,3,1,1,11,3,80352,France,Female,High School,Married,No
102713,710,37,176,6546,3,1,0,7,4,66057,Spain,Female,High School,Single,No
102714,606,56,174,86425,1,1,1,3,3,47659,France,Female,Master,Single,No
102715,482,19,55,35124,2,1,1,0,4,58075,Spain,Female,High School,Married,No
102716,625,18,64,108369,2,1,1,6,2,70663,Spain,Male,High School,Single,No
102717,613,68,11,108836,1,0,0,5,4,61724,Germany,Male,Master,Married,Yes
102718,520,53,68,1224,2,1,0,11,3,81723,Germany,Female,Bachelor,Married,Yes
102719,809,41,133,24133,1,1,1,5,2,44970,France,Male,High School,Married,No
102720,350,71,88,37369,1,1,1,10,2,37499,Germany,Female,Bachelor,Married,Yes
102721,662,44,24,56716,2,1,1,2,1,44759,France,Male,High School,Married,No
102722,413,19,0,16857,4,1,0,9,3,51807,Spain,Male,Bachelor,Single,Yes
102723,723,48,159,14527,3,1,1,6,0,62683,France,Male,Bachelor,Divorced,No
102724,817,74,130,24004,1,1,1,5,3,53371,France,Female,PhD,Single,No
102725,633,31,48,34751,1,1,1,9,0,36257,France,Male,High School,Single,No
102726,470,19,146,150946,4,1,1,9,1,32939,Germany,Male,Master,Single,No
102727,456,46,59,71797,1,1,0,8,3,34432,Spain,Female,High School,Divorced,Yes
102728,770,32,156,28046,1,1,0,2,1,54233,France,Male,Bachelor,Married,No
102729,524,29,177,2795,2,0,0,2,0,43778,France,Male,High School,Single,No
102730,834,54,1,9227,2,1,1,3,4,52324,Germany,Female,Bachelor,Single,Yes
102731,553,45,72,30433,4,0,1,2,3,86550,Spain,Male,Bachelor,Single,No
102732,514,37,144,84054,1,0,0,3,2,36607,France,Female,PhD,Married,No
102733,654,56,109,23958,3,1,1,5,2,65992,Germany,Female,Master,Single,No
102734,846,41,163,38663,2,0,1,0,1,36304,Spain,Female,Bachelor,Married,Yes
102735,469,38,60,111191,3,1,0,1,4,33301,Spain,Female,High School,Married,Yes
102736,393,27,16,122552,3,0,1,9,2,67426,France,Male,Bachelor,Married,No
102737,661,63,48,12153,4,1,1,5,2,73499,France,Female,Master,Married,No
102738,505,31,75,2229,4,0,0,11,3,75781,Spain,Male,High School,Single,No
102739,716,54,147,18222,1,0,0,5,2,82219,Spain,Female,Bachelor,Single,No
102740,556,35,177,59504,4,1,0,11,0,56454,France,Female,High School,Married,No
102741,739,41,130,150911,2,1,1,0,1,65499,France,Male,High School,Married,No
102742,457,31,42,4008,1,1,0,5,2,52293,Germany,Female,High School,Married,No
102743,600,51,56,1445,1,0,1,10,3,85859,Germany,Female,PhD,Married,Yes
102744,794,29,49,107772,3,1,1,11,0,41774,Germany,Female,High School,Married,No
102745,753,39,177,68945,3,1,1,8,2,70016,Germany,Female,High School,Single,No
102746,719,73,36,242994,3,0,1,7,1,38696,Spain,Male,PhD,Married,Yes
102747,683,23,45,25275,1,1,1,9,1,62200,Germany,Female,Bachelor,Single,No
102748,479,53,169,26897,4,1,0,4,1,27871,Spain,Male,Master,Married,Yes
102749,806,62,14,9456,4,1,0,3,2,64532,France,Female,High School,Single,No
102750,642,53,160,6156,4,1,0,5,0,99482,France,Female,Bachelor,Single,Yes
102751,369,39,79,43223,1,1,1,10,4,48827,France,Male,High School,Married,No
102752,631,31,138,22650,1,1,1,11,1,55153,France,Male,Bachelor,Single,No
102753,634,33,147,4186,1,1,1,4,0,77334,France,Male,Bachelor,Single,No
102754,350,53,23,109013,1,1,1,5,3,60892,France,Female,Bachelor,Divorced,Yes
102755,468,73,124,11055,1,1,0,9,3,84442,Spain,Female,Bachelor,Married,Yes
102756,384,42,117,69032,4,1,1,10,0,67872,France,Male,Master,Married,No
102757,547,49,79,16580,1,1,0,2,3,77511,Spain,Female,Bachelor,Married,No
102758,834,50,93,83807,4,1,0,6,3,20446,Spain,Female,Bachelor,Married,Yes
102759,594,62,64,6301,1,1,1,7,1,61839,Spain,Male,High School,Single,No
102760,408,53,87,70544,4,0,1,4,2,37843,Germany,Male,Master,Married,No
102761,674,37,87,5164,2,1,0,4,2,52101,Spain,Male,Bachelor,Married,No
102762,510,35,144,29612,2,1,1,11,2,68641,France,Female,Bachelor,Married,No
102763,846,55,125,66214,4,1,1,3,2,55407,Spain,Male,Bachelor,Single,No
102764,528,20,88,9511,2,1,0,9,0,44316,France,Male,Master,Single,No
102765,555,40,60,16820,2,1,0,4,1,85083,France,Female,Master,Single,No
102766,361,49,14,100038,4,1,1,11,0,80144,Spain,Male,High School,Married,Yes
102767,839,62,93,108193,1,1,1,9,3,32562,Germany,Female,Master,Single,No
102768,625,33,50,2299,1,1,0,10,1,75249,France,Male,High School,Married,Yes
102769,530,22,26,9202,4,1,0,7,4,63404,Germany,Male,High School,Divorced,Yes
102770,591,21,73,6248,3,0,1,4,2,64717,Germany,Female,Master,Married,No
102771,565,38,60,9904,3,1,1,8,3,91111,Spain,Male,High School,Divorced,Yes
102772,600,57,30,175642,2,1,1,11,2,63098,Germany,Male,High School,Single,No
102773,648,68,11,40110,3,1,0,0,2,74284,Spain,Male,Bachelor,Married,No
102774,475,31,45,31566,2,1,1,6,2,64281,France,Female,Master,Married,No
102775,831,56,158,208241,1,0,1,4,4,64391,France,Female,High School,Single,No
102776,566,48,31,40704,4,1,1,3,3,41493,France,Male,High School,Single,Yes
102777,655,31,159,54105,1,1,1,2,2,109078,Germany,Female,High School,Married,No
102778,634,23,60,20231,4,1,1,11,2,-1512,Spain,Female,High School,Married,Yes
102779,534,29,45,24073,3,0,1,9,1,45489,Spain,Female,High School,Married,No
102780,388,33,84,45121,1,1,1,6,2,50225,France,Female,Master,Married,No
102781,572,34,79,3617,1,0,1,11,1,78168,Germany,Male,High School,Married,No
102782,533,62,134,14778,2,1,1,1,3,31781,France,Male,Bachelor,Single,No
102783,844,40,3,10958,4,1,1,4,3,56488,Germany,Male,Master,Married,No
102784,776,31,51,801,3,0,1,1,3,75738,Spain,Male,Bachelor,Married,No
102785,527,24,158,38491,1,1,0,6,1,35643,Spain,Female,High School,Single,No
102786,756,63,111,41169,4,1,0,5,4,57261,France,Male,Bachelor,Divorced,No
102787,777,49,35,24220,3,1,0,9,4,56639,Spain,Male,Master,Married,No
102788,643,32,53,15648,1,1,0,6,2,48040,Germany,Male,High School,Married,No
102789,689,61,118,52786,4,1,0,11,3,60735,France,Male,High School,Married,No
102790,500,34,126,7232,2,1,1,8,0,51489,Spain,Male,High School,Divorced,No
102791,733,58,16,36554,1,1,1,1,2,79353,Germany,Male,Bachelor,Single,No
102792,475,71,74,73067,4,1,0,8,4,70588,France,Female,High School,Married,No
102793,650,64,157,8974,3,1,1,6,4,56313,France,Female,Bachelor,Single,Yes
102794,657,61,104,69971,3,0,0,1,3,61318,France,Male,Bachelor,Single,No
102795,685,51,149,71522,2,1,1,9,1,52219,France,Male,Bachelor,Single,Yes
102796,783,22,116,3090,1,1,0,1,2,86735,France,Male,Bachelor,Married,No
102797,583,62,42,948,2,1,0,3,1,69044,France,Female,High School,Married,No
102798,729,44,111,182359,4,0,1,1,4,57201,Germany,Female,Bachelor,Married,No
102799,724,69,114,10745,3,1,1,0,3,68771,Germany,Male,Bachelor,Married,No
102800,357,40,26,86338,2,0,1,5,4,97776,France,Male,Bachelor,Divorced,Yes
102801,847,57,36,41260,1,1,1,9,3,46291,Germany,Female,High School,Married,No
102802,690,31,45,15358,4,1,0,10,0,77691,Spain,Male,Bachelor,Single,No
102803,478,32,112,6961,1,1,1,4,1,68285,Spain,Male,Bachelor,Single,No
102804,613,60,34,34326,2,1,0,11,2,55677,France,Female,Bachelor,Single,No
102805,506,50,131,26158,3,1,0,2,3,45407,Spain,Female,High School,Single,No
102806,701,70,79,60013,3,1,0,10,0,77183,France,Female,High School,Single,Yes
102807,707,48,79,117258,2,0,1,0,0,65816,Germany,Male,Bachelor,Married,No
102808,354,52,153,81801,1,1,1,8,1,88876,France,Female,Bachelor,Single,No
102809,844,34,120,16041,1,1,0,7,3,83359,France,Female,Bachelor,Single,No
102810,435,45,146,105571,1,1,0,5,2,66009,Germany,Male,Bachelor,Single,Yes
102811,524,36,121,89605,1,1,1,5,2,45560,France,Female,High School,Married,Yes
102812,639,63,80,132350,3,1,0,11,2,101086,Germany,Female,High School,Married,No
102813,542,71,172,30685,1,1,1,3,4,47614,France,Female,Bachelor,Divorced,No
102814,660,40,153,73175,2,0,1,1,4,76611,France,Male,Bachelor,Married,No
102815,468,49,149,44783,2,1,1,11,3,24565,France,Male,Bachelor,Married,Yes
102816,567,57,118,18590,2,0,0,3,2,91413,Germany,Female,Master,Married,No
102817,776,30,57,259527,2,1,1,1,0,19322,Germany,Male,Master,Married,No
102818,807,37,62,1953,1,1,1,6,2,53729,France,Male,High School,Married,No
102819,763,52,155,8853,3,1,0,8,3,38757,Spain,Male,Bachelor,Married,Yes
102820,463,22,171,111533,4,1,0,1,2,87910,France,Female,Bachelor,Married,Yes
102821,815,26,99,3124,1,1,0,8,1,45157,France,Male,Bachelor,Divorced,No
102822,494,46,170,108939,4,1,0,8,2,70576,France,Male,PhD,Single,Yes
102823,375,23,164,62802,3,1,1,7,0,65339,Spain,Male,Bachelor,Married,No
102824,485,42,65,1869,1,1,0,0,3,31099,France,Female,Bachelor,Single,Yes
102825,652,48,144,28046,4,0,1,4,3,80579,Germany,Male,PhD,Married,No
102826,581,39,167,70217,3,0,1,9,0,59680,Germany,Male,High School,Single,No
102827,718,19,165,43745,4,1,0,10,3,90153,Germany,Male,High School,Married,No
102828,425,62,84,137343,2,1,0,3,2,72270,France,Male,High School,Married,No
102829,824,22,136,101113,2,1,1,6,3,44799,Germany,Female,High School,Married,No
102830,677,44,143,20222,3,1,1,10,2,55977,Germany,Male,High School,Married,No
